bathrooms,bedrooms,price,num_desc_words
1.0,1,2495,221
1.0,1,2400,83
1.0,1,2450,0
1.0,0,3778,137
1.0,2,1600,38
1.0,2,3000,125
1.0,1,3750,112
1.0,1,1550,13
1.0,1,2850,84
1.0,1,4475,40
1.0,3,4200,142
1.0,1,4195,116
1.0,1,3300,89
1.0,2,2399,29
1.0,2,4100,134
1.0,0,2870,20
1.0,1,1750,53
1.0,2,3400,147
1.0,1,1800,120
1.0,1,3461,22
1.0,3,5995,57
1.0,1,2450,212
2.0,2,5695,59
1.0,2,2800,52
2.0,2,5200,52
1.0,2,6195,0
1.0,1,3650,96
1.0,1,2050,31
1.0,1,2950,68
1.0,2,2090,263
1.0,1,3565,0
1.0,1,3490,102
1.0,2,2900,49
1.0,0,2600,131
1.0,0,1250,69
2.0,2,5600,35
1.0,1,4200,99
1.0,0,1750,92
2.0,4,5500,88
2.0,2,5650,65
1.0,1,3900,117
1.0,1,3745,151
1.0,0,1850,71
2.0,2,8000,120
2.0,3,6400,110
1.5,3,4500,165
2.0,2,13995,137
1.0,0,2000,36
1.0,2,3450,83
2.0,2,3400,201
2.0,3,3050,108
1.0,1,2400,52
1.0,1,3250,106
1.0,0,2600,101
1.0,0,2775,113
1.0,0,2400,81
1.0,1,3800,84
1.0,1,3200,82
1.0,2,2400,154
1.0,1,2900,30
1.0,2,2625,72
1.0,3,3550,47
1.0,0,3477,108
1.0,1,3595,0
1.0,2,3450,89
2.0,2,5000,172
1.0,1,2695,2
1.0,0,2900,229
1.0,1,3520,72
1.0,1,2700,112
1.0,0,1650,40
1.0,1,-3830,186
1.0,1,3346,85
1.0,2,2500,66
1.0,0,2680,49
1.0,1,3650,63
1.0,2,4700,105
1.0,2,4200,56
1.0,3,3600,52
1.0,1,2543,33
1.0,2,2950,94
2.0,3,5000,158
1.0,2,-3100,47
1.0,3,3600,116
1.0,1,2690,109
1.0,1,-2720,156
1.0,1,2950,13
1.0,1,2695,105
1.0,1,2750,2
1.0,1,3200,0
2.0,2,6545,0
1.0,0,2650,108
1.0,1,1930,33
1.0,0,3580,72
1.0,0,1925,75
1.0,0,2100,53
1.0,0,3593,44
1.0,3,5095,91
1.0,0,2450,52
1.0,1,2950,169
2.0,3,5000,153
1.0,1,3000,97
3.0,3,11995,341
1.0,3,3000,61
2.0,2,3050,117
1.0,1,3050,0
1.0,2,2195,88
1.0,2,2800,0
1.0,0,2650,97
1.0,3,4000,121
1.0,2,5000,37
1.0,2,1900,53
1.0,2,3200,99
2.0,3,3750,139
1.0,1,1400,0
1.0,1,3090,67
1.0,1,2325,93
1.0,1,3495,136
1.0,0,1895,131
1.0,1,4300,104
1.0,1,3149,83
1.0,0,1600,102
2.0,2,5070,66
2.0,2,3900,2
1.0,0,1750,84
1.0,3,4400,63
1.0,2,3350,108
1.0,1,2850,43
1.0,1,4900,91
1.0,0,2525,29
1.0,1,2600,65
1.0,2,3695,88
1.0,1,4645,0
1.0,3,3500,201
2.0,3,5100,0
1.0,2,1950,87
2.0,1,6275,113
1.0,1,2695,135
2.0,3,4370,105
1.0,1,2695,92
1.0,3,5219,166
1.0,1,2850,128
1.0,2,2395,70
2.0,4,6650,107
1.0,1,3095,56
1.0,2,2350,52
0.0,2,5517,126
0.0,0,2450,105
2.0,4,4095,54
1.5,2,2700,78
2.0,3,3700,114
1.0,0,1775,87
1.0,1,2350,0
1.0,0,2979,162
2.0,4,6200,146
1.0,1,3495,195
3.5,3,30000,175
1.0,3,4750,72
1.0,0,1775,65
1.0,2,3500,73
1.0,0,2450,71
1.0,2,2595,57
1.0,2,4200,88
1.0,2,1800,75
1.5,3,2895,89
1.0,3,4750,125
1.0,1,2695,53
1.0,2,3295,51
1.0,1,3650,93
1.0,1,3300,100
1.0,1,2600,109
1.0,0,1984,132
1.0,2,2700,82
1.0,0,3250,71
1.0,0,2200,108
1.0,3,2900,71
1.0,2,3550,78
1.0,1,3095,72
1.0,1,5895,101
1.5,2,3000,70
1.0,3,4995,140
1.0,3,3900,189
1.0,2,3295,59
1.0,1,3800,117
1.0,3,6645,338
1.0,0,2100,52
2.0,2,4495,145
1.0,2,4695,95
1.0,1,3625,0
2.0,2,5200,64
1.0,3,3850,92
1.0,1,2795,20
2.0,2,5000,88
1.0,0,2000,74
1.0,0,1275,0
1.0,3,2950,201
1.0,1,2701,93
2.0,3,4800,76
1.0,3,3150,125
1.0,2,2875,0
2.0,2,4300,149
2.0,2,4395,91
2.0,4,5800,45
1.0,2,2550,162
1.0,1,3050,121
1.0,2,3200,134
1.0,0,3040,0
2.0,3,3250,35
1.0,3,4999,183
1.0,1,3095,28
1.0,0,2250,64
1.0,0,2195,135
1.0,0,3050,98
1.0,2,3800,60
1.0,0,-1850,2
1.0,1,3637,282
1.5,1,5185,105
1.0,1,4422,96
1.0,0,2300,125
1.0,2,2800,84
1.0,2,3391,125
1.0,0,3156,80
1.0,1,4045,63
1.0,2,3600,0
1.0,0,2550,80
1.0,2,3200,164
1.0,1,4950,0
1.0,1,4000,135
1.0,2,3875,60
1.0,1,2690,79
1.0,0,2825,2
1.0,2,2750,54
1.0,1,3000,106
1.0,0,2795,71
1.0,2,3245,130
1.0,3,4125,89
1.0,2,3995,40
1.0,1,3800,0
1.0,1,2200,64
1.0,2,3000,115
1.0,1,2100,66
1.0,1,1995,8
2.0,2,3644,295
1.0,3,4500,86
2.0,1,3300,147
1.0,2,2650,98
1.0,1,2200,87
2.0,5,7984,15
1.0,0,3625,155
4.0,4,31500,210
1.0,2,2600,14
1.0,1,3650,104
1.0,2,3350,174
1.0,1,1600,51
1.0,3,3300,104
1.0,3,4595,152
2.0,3,4899,106
1.0,2,2295,89
1.0,1,2895,27
1.0,1,3105,108
1.0,3,6295,61
1.0,1,2150,55
1.0,2,3450,103
2.0,3,5202,64
1.0,0,2125,68
1.0,2,3395,101
1.0,2,1650,48
1.0,1,1850,103
1.0,1,4049,0
1.0,1,3550,50
2.0,2,4403,80
1.0,1,2650,117
1.0,0,2395,32
1.0,2,3650,73
1.0,2,2750,134
1.0,1,2450,93
1.0,1,3100,186
1.0,1,2800,40
1.0,2,1899,74
1.0,1,3375,71
1.0,0,2525,15
1.0,2,3400,80
1.0,1,2950,101
1.0,1,5900,166
1.0,2,3000,73
1.0,1,2650,87
2.0,2,14250,0
0.0,2,3300,0
1.0,0,2000,64
1.0,2,1650,91
2.0,2,13500,0
2.0,3,5200,100
1.0,1,2800,76
1.0,1,2789,39
1.0,0,2650,25
1.0,2,2350,73
1.0,1,4000,29
1.0,3,2350,56
1.0,1,1345,48
1.0,1,1650,62
1.0,2,3895,240
2.0,3,5000,175
1.0,2,4395,43
1.0,1,2150,47
1.0,2,3799,0
1.0,2,2000,22
3.0,3,13745,240
1.0,2,3300,125
1.0,2,3395,76
1.0,0,2995,43
1.0,2,2300,87
1.0,2,2850,79
1.0,2,3250,48
3.0,3,14000,68
1.0,1,1550,51
1.0,0,3275,56
1.0,1,1625,47
1.0,2,3200,86
1.0,0,2400,203
2.0,3,4700,38
2.0,3,4500,70
1.0,0,-2875,200
1.0,0,2700,81
1.0,1,2875,82
1.0,1,3195,69
1.0,1,2930,71
1.0,1,2149,52
2.0,5,7000,54
1.0,1,2650,73
1.0,2,2500,93
1.0,2,3350,96
1.0,2,3300,68
1.0,1,3320,85
1.0,1,2195,64
1.0,2,2850,71
1.0,1,3250,49
1.0,0,2150,104
1.0,0,2950,211
1.0,0,2295,8
1.0,1,2750,96
2.0,2,7292,114
1.0,1,2495,183
1.0,2,2450,121
1.0,1,3300,49
1.0,0,2850,0
1.0,0,2825,54
2.0,2,6450,109
1.0,0,1950,94
1.0,1,3450,151
1.0,1,-1800,36
2.0,2,5995,207
1.0,3,4308,67
1.0,1,2695,67
1.0,3,3750,71
3.0,3,5350,241
1.0,0,2400,132
1.0,2,3395,43
2.0,2,4500,120
1.0,3,5150,10
1.0,1,2900,105
1.0,0,2940,0
1.0,1,3000,138
2.0,2,4922,56
1.0,2,2895,49
1.0,2,2350,15
1.0,0,3250,20
1.0,2,3200,168
2.0,2,4109,158
2.0,2,5195,52
1.0,1,3200,119
1.0,2,3250,177
1.0,2,2199,48
1.0,2,2195,158
1.0,2,3100,92
1.0,2,3100,144
1.0,1,2600,89
1.0,3,3750,0
1.0,0,1600,87
2.0,3,4295,108
0.0,0,2700,65
1.5,2,2475,18
1.0,3,3150,79
2.0,3,5500,101
1.0,1,3900,90
1.0,1,2100,82
1.0,2,3100,109
1.0,1,2695,0
1.0,2,2900,130
1.0,1,3150,59
1.0,0,2000,139
1.0,2,2696,138
1.0,0,2000,71
1.0,1,4050,58
1.0,1,2675,82
1.0,1,2395,147
1.0,0,2550,216
1.0,2,1860,128
2.0,3,3495,57
3.0,3,2700,41
1.0,3,5995,112
1.5,1,-5500,156
1.0,2,2950,43
1.0,1,2800,0
1.0,2,2595,169
1.0,1,3195,66
1.0,2,4999,95
1.0,2,3200,61
1.0,1,2500,54
1.0,2,3800,18
1.0,0,1400,57
2.0,2,5800,0
1.0,1,3600,46
2.0,2,5000,60
1.0,2,2295,21
1.0,3,2850,167
1.0,2,2450,50
1.0,1,3635,62
1.0,1,3870,0
1.0,2,4199,102
1.0,0,3095,61
1.0,1,3495,47
2.0,3,2300,41
1.0,1,2325,147
1.0,1,2450,60
2.0,3,5090,204
1.0,2,3350,140
1.0,1,3250,76
1.0,1,4310,91
1.0,2,2900,43
1.0,0,2390,70
1.0,1,2875,80
1.0,1,1300,35
2.0,4,6500,115
1.0,0,2259,57
1.0,2,4495,36
1.0,1,2350,37
1.0,0,2900,80
1.0,3,1750,23
1.0,0,2585,15
1.0,0,2350,43
2.5,2,5595,157
1.0,1,2950,0
1.0,0,2350,79
2.0,4,5800,55
1.0,3,6500,108
2.0,4,7000,94
1.0,1,3350,91
2.0,2,7800,107
1.0,1,3770,155
1.0,0,2750,37
1.0,1,2095,4
1.5,3,4500,115
1.0,2,2995,38
2.0,2,4395,156
1.0,1,3505,223
1.0,2,3395,8
1.0,2,3550,100
2.0,2,5400,116
1.0,2,3100,45
1.0,0,2450,109
3.0,3,10000,146
1.0,2,3400,84
1.0,2,2795,107
1.0,0,2375,207
1.0,1,3570,0
1.0,2,2650,50
1.0,1,4062,132
1.0,1,4690,0
1.0,1,3595,212
1.0,0,2500,130
1.0,1,4300,116
1.0,1,3495,0
1.0,1,3500,158
1.0,0,1700,64
1.0,1,2495,83
1.0,1,2075,166
1.0,2,3600,147
1.0,0,2450,87
1.0,0,2700,43
1.0,1,3495,87
1.0,0,2700,25
1.0,1,4550,0
1.0,0,-3300,121
1.0,3,4295,86
2.0,3,5850,138
1.0,1,3700,173
1.0,1,3700,40
1.0,2,2475,118
1.0,1,3925,0
1.0,0,2420,45
1.0,2,2975,30
1.0,0,2400,43
1.0,2,-4695,29
1.0,1,4340,138
1.0,0,3425,15
1.0,1,4520,96
2.0,2,6550,158
1.0,2,2720,47
1.0,2,3100,81
1.0,2,3400,123
1.0,0,2403,97
3.0,3,4595,105
1.0,2,3800,118
2.0,3,7675,89
1.0,1,2595,2
2.0,4,7899,80
1.0,1,-4250,53
1.0,2,3795,80
1.0,2,4108,238
1.0,2,2500,34
1.0,1,3130,0
2.5,2,8295,217
1.0,2,2900,31
1.0,2,3500,0
1.0,1,2300,56
2.0,2,5107,120
1.0,3,4200,0
1.0,2,3295,66
2.5,3,15500,113
1.0,3,4390,131
2.0,2,4892,116
1.0,1,2325,93
1.0,3,2895,83
1.0,0,2390,49
1.0,2,2100,51
1.0,0,2584,199
1.0,1,1825,70
1.0,2,3450,197
1.0,2,2200,48
1.0,0,3300,159
1.0,0,2200,45
1.0,1,3600,52
1.0,2,3200,105
1.0,2,3450,81
2.0,3,6800,170
1.0,1,2995,36
0.0,3,-9000,87
1.0,2,1950,130
1.0,0,1495,66
1.0,2,6000,111
1.0,1,2850,27
1.0,1,4295,30
1.0,1,4095,117
1.0,1,2600,36
1.0,1,4425,134
1.0,1,2595,0
1.0,1,4750,76
1.0,0,2300,123
1.0,2,5400,128
2.0,2,5900,96
1.0,3,5295,35
2.0,4,5750,59
1.0,1,2745,41
3.0,3,8495,0
1.0,2,2150,49
2.0,3,5300,159
1.0,1,4153,90
2.0,3,5350,204
2.0,2,5630,15
1.0,1,4000,95
1.0,0,1800,30
1.0,2,4385,88
1.0,1,1795,94
1.0,0,1895,9
1.0,2,3400,111
1.0,0,2500,27
1.0,1,2900,117
1.0,2,2850,65
1.0,3,4250,101
1.0,2,5500,157
1.0,1,2500,62
1.0,2,2695,149
1.0,2,5193,55
2.0,3,5600,55
1.0,2,4300,120
2.5,3,8000,75
1.0,0,2290,87
1.0,1,2475,107
1.0,2,5200,24
1.0,1,-2400,28
2.0,3,-950,260
1.0,3,3450,73
1.0,0,2375,119
2.0,3,3200,89
1.0,1,3245,48
1.0,4,2975,173
1.0,1,-1595,156
1.0,0,2695,38
1.0,2,2700,192
1.0,1,2750,64
1.0,1,2100,0
1.0,1,-2500,50
1.0,0,2200,103
2.0,2,2300,146
1.0,1,6700,130
1.0,1,2175,0
1.0,1,2200,33
1.0,1,2495,111
2.0,3,4495,179
0.0,0,2100,35
1.0,2,3185,143
1.0,2,3995,87
2.0,2,4370,111
1.0,1,5200,85
1.0,3,4600,0
1.0,2,2430,36
1.0,2,2800,91
1.0,1,1795,90
1.0,1,3070,24
1.0,3,2750,0
1.0,1,3400,28
1.0,2,2856,245
2.0,3,2500,20
1.0,2,3420,89
1.5,2,5430,46
1.0,0,2765,147
2.0,3,4800,157
1.0,0,2995,54
1.0,1,3295,31
1.0,2,1800,18
1.0,1,2900,117
1.0,4,-8000,51
1.0,0,2500,140
1.0,2,4414,86
1.0,0,2400,51
1.0,0,1990,103
1.0,0,1775,21
1.0,1,3500,17
1.0,1,2995,29
1.0,1,1395,186
1.0,1,1450,93
1.0,2,3295,105
1.0,1,2300,48
1.5,4,6650,2
1.0,1,2495,67
2.0,4,6195,231
1.0,2,4395,150
1.0,0,2550,39
1.0,0,2150,91
1.0,3,5334,0
1.0,1,3190,31
1.0,2,3700,71
1.0,1,2325,147
2.0,3,6375,52
1.0,0,2525,67
2.0,3,5550,0
1.0,2,3500,68
1.0,2,3200,17
1.0,0,2500,91
1.0,0,1893,29
1.0,2,4195,80
2.0,3,4995,86
1.0,1,1965,41
2.0,2,7250,157
1.0,2,3000,11
1.0,1,2295,0
1.0,1,2795,47
1.0,1,3500,105
1.0,1,3795,62
1.0,2,3000,66
1.0,1,3987,139
1.0,2,3200,71
2.0,2,5993,88
1.0,3,6500,64
1.0,1,2900,114
1.0,0,2962,57
1.0,0,2200,89
1.0,1,3195,88
1.0,0,2200,74
1.0,0,3870,101
1.0,2,7000,81
1.0,0,1975,32
2.0,3,4600,147
1.0,1,2600,67
1.0,1,3800,34
1.0,0,2495,138
1.0,2,3510,96
1.0,1,4850,53
1.0,2,3740,121
1.0,1,3500,21
1.0,2,3450,177
1.0,3,5500,37
1.0,1,1950,361
1.0,3,3200,63
1.0,2,3950,82
1.0,3,4000,48
1.0,3,3400,279
1.0,1,3322,15
1.0,2,2400,114
1.0,1,3195,127
1.0,2,2800,81
1.0,2,3100,89
2.0,3,5150,112
1.0,2,3250,116
1.0,0,2400,64
1.0,0,2795,113
2.0,2,5500,75
1.0,2,2950,143
1.0,1,3095,35
1.0,1,2900,61
1.0,2,2475,37
1.0,0,2400,86
1.0,3,-3941,19
1.0,2,3450,56
1.0,1,2500,194
1.0,0,3450,107
1.0,1,2600,30
1.0,1,2575,126
2.0,4,6200,112
1.0,0,2295,63
1.0,0,2400,115
1.0,1,1275,16
1.0,2,2200,29
1.0,1,3425,71
1.0,1,2790,174
1.0,0,1400,86
1.0,2,2300,62
2.5,2,9000,68
2.0,2,6785,72
1.0,1,3950,48
1.0,1,2125,56
1.0,0,3350,50
2.0,1,3575,111
2.0,2,7550,38
2.0,2,3100,52
1.0,0,2900,45
1.0,1,4200,96
1.0,3,2750,55
1.0,0,1875,69
4.0,5,8500,127
1.0,1,2200,47
1.0,3,3625,81
1.0,0,2450,19
1.0,2,3200,88
1.0,0,3491,71
2.0,2,5125,59
1.0,1,3825,31
1.0,1,1649,23
1.0,0,1795,89
1.0,0,2450,152
2.0,2,5000,82
1.0,2,3190,95
1.0,0,3375,73
1.0,2,2795,161
2.0,4,6800,31
1.0,2,3300,139
1.0,3,4100,78
1.0,1,3195,107
1.0,2,6500,50
1.0,1,2200,108
1.0,2,1999,150
1.0,3,-4950,116
1.0,2,3650,47
1.0,0,3725,45
1.0,2,4300,66
1.0,2,2400,69
1.0,1,1525,119
2.0,2,4200,224
1.0,2,5400,86
1.0,3,4495,79
1.0,0,2700,67
2.0,3,5100,124
1.0,0,2300,105
1.0,1,3650,108
2.0,2,4850,109
1.0,2,3299,30
1.0,1,3295,141
1.0,1,2523,130
1.0,3,3800,123
1.0,1,1350,75
1.0,2,3200,68
1.0,1,2195,96
1.0,1,2325,42
1.0,1,2495,38
1.0,2,3000,120
2.0,1,5150,219
1.0,1,2825,78
1.0,1,2850,94
2.0,3,5800,75
1.0,1,2550,158
1.0,1,3995,144
3.0,3,11900,143
1.0,0,2100,0
1.0,1,6025,54
1.0,1,2750,166
1.0,2,3200,116
1.0,0,3420,0
2.0,2,9500,139
2.5,3,6295,85
1.0,2,3687,158
1.0,0,2950,109
1.0,2,1850,98
1.0,0,2200,58
1.0,0,2300,83
1.0,2,2595,32
1.0,1,1450,93
2.0,1,4900,244
1.0,3,4750,87
1.0,0,2875,144
1.0,0,2775,36
1.0,1,2599,179
1.0,2,3095,92
1.0,1,2750,6
2.0,4,6400,91
1.0,0,1500,221
1.0,0,2400,102
1.0,3,5200,87
1.0,2,2850,83
1.5,2,4395,126
1.0,3,3436,37
2.5,3,15000,98
2.0,4,4400,57
1.0,1,3870,21
1.0,3,2500,97
1.0,0,3950,68
2.0,3,4640,142
2.0,3,5000,159
1.0,2,3625,88
1.0,1,1795,117
1.0,3,5100,73
1.0,1,2650,88
1.0,2,2600,2
1.0,2,2815,341
2.0,3,3800,111
2.0,3,4600,109
1.0,2,4700,119
1.0,1,3195,220
2.0,2,4000,97
1.0,0,-2700,261
1.0,1,3100,61
1.0,2,3595,0
1.0,1,1475,215
1.0,1,1800,29
2.0,5,9000,57
1.0,1,3500,66
1.0,2,3000,76
1.0,2,3300,184
2.0,2,4095,81
2.0,2,5995,73
1.0,0,-2450,98
1.0,2,2195,39
1.0,2,2295,98
1.0,0,3200,58
1.0,1,3300,14
1.0,1,2850,45
1.0,3,2949,136
1.0,2,3720,198
2.0,3,7200,117
1.0,1,3100,58
1.0,2,3400,109
2.0,3,-4800,79
1.0,0,2150,89
2.0,3,4800,142
1.0,2,3595,99
1.0,1,2700,111
1.0,2,3500,69
1.0,1,3295,170
1.0,2,3990,81
1.0,1,2350,47
1.0,0,2600,85
3.0,3,10000,78
1.0,0,1700,57
2.0,4,4700,146
1.0,2,3200,73
1.0,2,3150,79
2.0,4,6200,108
1.0,2,3500,83
1.0,1,3200,0
1.0,2,3150,82
1.0,1,3800,111
1.0,2,3200,59
1.0,0,2350,89
1.0,2,3508,134
1.0,1,3190,116
2.0,3,5500,74
1.0,2,7700,56
1.0,1,3400,104
3.0,3,13000,518
1.0,0,2995,192
1.0,1,3290,84
1.0,2,4260,70
1.0,1,3845,0
1.0,0,2100,105
1.0,2,3300,154
1.0,2,2650,61
1.0,2,-3000,191
1.0,2,4400,74
1.0,1,3695,75
2.0,3,6495,97
1.0,0,1795,0
1.0,1,2500,106
1.0,0,2125,166
1.0,1,4495,38
1.0,1,5095,105
0.0,0,2650,91
1.0,2,2500,36
1.0,2,2200,33
1.0,1,2490,70
1.0,2,2800,86
1.0,1,1550,35
2.0,3,5100,110
1.0,0,3895,126
2.0,3,2498,70
1.0,0,2150,91
1.0,1,2675,100
1.0,0,2725,158
2.0,3,4600,157
1.0,0,1995,32
2.0,2,7100,34
1.0,1,3250,93
1.0,1,3466,66
1.0,0,3250,259
1.0,2,4400,78
2.0,3,6250,101
1.0,2,3400,95
1.0,1,2600,57
1.0,0,3000,70
1.0,1,1575,0
1.0,2,3200,46
1.0,1,3600,69
1.0,0,2965,149
2.0,4,5995,54
1.0,0,2765,98
0.0,2,3300,0
2.5,2,10825,57
2.0,4,7400,80
1.5,3,3600,34
3.0,3,10000,165
1.0,2,1695,46
1.0,2,3250,119
1.0,1,2620,117
1.0,3,8000,150
1.0,2,3500,107
1.0,1,3375,34
1.0,1,3100,162
1.0,2,3495,44
1.0,1,2995,7
1.0,2,3164,114
1.0,2,2950,33
1.0,1,2650,91
1.0,2,3450,54
1.0,1,2950,41
1.0,2,2295,6
1.0,2,2490,61
1.0,2,3000,130
1.0,3,3600,82
1.0,1,3150,127
2.0,3,7850,103
1.0,2,3800,59
1.0,1,3800,135
1.0,0,2290,49
1.0,2,3300,137
1.0,0,2300,25
1.0,1,2150,92
1.0,2,4795,41
1.0,3,3000,99
2.0,2,6250,119
1.0,3,3600,49
1.0,1,2150,63
1.0,4,5795,93
1.0,2,4000,22
1.0,3,2650,192
1.0,2,3194,98
2.0,3,4700,111
2.0,3,4795,103
1.0,1,3795,121
1.0,0,2600,18
1.0,4,5200,44
1.0,0,2850,154
1.0,2,3295,99
1.0,2,3000,75
2.0,2,3226,303
1.0,0,-2750,0
1.0,0,2400,123
2.0,2,7700,172
1.0,1,2100,28
1.0,1,4000,208
1.0,2,3995,69
1.0,3,3900,87
1.0,1,1650,38
2.0,2,-6000,91
1.0,1,2500,103
1.0,0,2950,51
1.0,0,3730,105
1.0,3,4500,28
2.0,3,6000,73
2.0,4,5600,91
1.0,1,4020,0
1.0,1,2995,72
1.0,2,2900,43
1.0,2,3675,156
1.0,2,3200,105
1.0,3,8995,150
1.0,1,3800,187
1.5,3,3000,83
1.0,1,2650,436
1.0,0,2775,7
1.0,0,2538,195
1.0,2,3100,6
1.0,1,1300,96
2.0,2,4300,96
1.0,0,1850,78
1.0,1,1750,73
1.0,2,3200,63
1.0,1,4999,147
1.0,1,2590,18
2.0,2,5095,20
2.0,2,5955,170
1.0,1,2900,77
1.0,2,1850,62
2.5,3,6000,93
1.0,1,2100,62
2.0,0,4892,337
2.5,2,12000,88
1.0,1,1995,35
1.0,2,3995,0
1.0,1,2450,170
1.0,0,1925,47
1.0,1,4000,70
1.0,3,3000,25
1.0,2,2850,40
1.0,1,2300,39
1.0,0,3075,0
1.0,2,1900,97
2.0,4,4750,100
2.0,4,5000,44
2.0,2,-6500,148
1.0,0,3195,144
1.0,1,4600,111
1.0,0,1595,54
1.0,2,3050,10
0.0,0,3000,0
1.0,1,3675,15
1.0,1,3620,38
1.0,3,2950,28
1.0,0,2400,132
1.0,1,4065,0
1.0,2,2995,124
1.0,1,2395,90
1.0,1,2300,113
2.0,2,2350,91
1.0,3,4285,83
1.0,0,1995,94
1.0,1,1875,48
1.0,0,2100,2
2.0,2,4200,28
1.0,1,2100,65
1.0,0,2825,37
1.0,2,2960,49
1.0,1,3000,165
2.0,2,15995,12
1.0,2,3100,68
1.0,3,5276,62
1.0,1,2275,0
1.0,2,3550,62
1.0,2,3495,110
2.5,6,7000,55
1.0,2,3200,74
4.0,5,9166,79
2.0,2,5500,99
0.0,0,2150,141
2.0,3,2950,55
1.0,2,3300,64
1.0,0,3166,0
1.0,3,3100,103
1.0,1,2500,75
1.0,0,1450,68
1.0,2,3200,78
2.0,2,8050,182
1.0,3,3775,0
1.0,0,1850,58
1.0,0,2950,100
1.0,1,1750,134
1.0,2,2495,66
1.0,0,3150,102
1.0,0,3550,89
1.5,1,4700,280
1.0,2,3650,20
1.0,1,4500,188
1.0,1,3000,113
1.0,4,4800,43
1.0,2,1925,66
2.0,2,3695,69
1.0,2,3200,118
1.0,2,3095,44
2.0,2,3675,127
1.0,0,1995,86
1.0,3,3695,83
1.0,1,3495,54
2.0,3,5300,135
1.0,2,3025,131
0.0,0,2600,0
1.0,1,2100,12
2.0,3,3900,85
1.0,2,2000,48
3.0,3,10750,97
2.0,2,5845,0
1.0,1,2750,95
1.0,2,2990,50
2.0,2,5650,15
1.0,3,3804,231
1.0,3,3600,143
1.0,1,2125,73
2.5,3,17769,86
1.0,0,2675,109
1.0,3,4000,240
1.0,2,2900,0
0.0,1,3450,119
1.0,1,2195,32
1.0,1,1900,98
1.0,1,4500,118
2.0,2,5695,0
2.0,4,6300,135
1.0,2,3900,111
2.0,3,5900,143
1.0,1,3650,118
1.0,2,2900,129
1.0,2,3400,58
1.0,3,4000,121
1.0,0,2575,211
1.0,1,3590,108
2.0,3,5000,97
1.5,3,3400,82
1.0,0,1350,25
1.0,1,2900,115
1.0,0,2600,61
2.0,4,5300,120
2.5,2,9000,50
1.0,0,2550,221
1.0,2,3775,74
1.0,2,-2500,62
1.0,1,-2300,135
1.0,2,3400,92
1.0,2,3500,64
2.0,2,4995,51
1.0,1,3250,107
2.0,3,4900,86
1.0,0,-2325,0
4.0,4,20000,95
2.0,2,4895,130
1.0,1,2750,0
1.0,0,2550,112
1.0,1,4550,63
1.0,2,3480,89
1.0,1,2495,0
1.5,3,3840,201
2.0,3,6000,78
1.0,3,3650,56
1.0,2,2500,80
1.0,1,1450,0
1.0,1,4875,91
1.0,1,1950,249
1.0,0,3000,50
1.0,1,2675,71
1.0,2,4000,102
1.0,1,6900,75
2.0,4,5785,168
1.0,0,1895,166
1.0,2,3000,103
1.0,0,2500,16
1.0,0,2450,54
2.0,2,5600,49
1.0,0,1999,47
1.0,0,2395,27
1.0,1,2300,89
1.0,3,3850,95
1.0,2,2450,48
1.0,1,3900,58
2.5,3,3960,233
1.0,2,2700,62
1.0,2,4400,117
1.0,1,2875,17
1.0,1,3900,30
1.0,1,3070,28
1.0,1,2000,20
1.0,2,3395,58
2.0,2,5790,71
2.0,2,6000,97
1.0,2,4925,24
1.0,2,3895,48
3.0,4,7000,123
1.0,1,3000,66
1.0,1,3400,127
1.0,1,2750,135
2.0,2,5100,73
1.0,1,1700,30
1.0,2,3700,16
1.0,2,2400,33
1.0,0,2575,116
1.0,1,5720,173
1.0,0,1500,119
1.0,1,3000,170
1.0,3,2325,54
1.0,3,4350,109
1.0,1,2290,120
1.0,2,1795,108
2.0,3,3200,50
3.0,1,3134,111
2.0,3,4500,88
2.0,2,5750,62
1.0,2,4125,280
1.0,1,2800,96
1.0,0,2750,18
1.0,1,2700,68
1.0,1,3500,65
1.0,1,3709,99
1.0,1,1750,72
1.0,2,3695,58
1.0,0,3500,56
1.0,0,3015,129
1.0,0,2785,0
1.0,0,2795,43
1.0,1,3250,23
3.0,3,15000,373
1.0,1,2875,13
2.0,3,4500,115
1.0,1,2590,42
1.0,0,3195,96
1.0,2,2950,22
0.0,1,3375,0
1.0,0,2500,226
1.0,0,2095,84
1.0,2,2995,32
1.0,2,3600,57
1.0,2,2895,102
1.0,1,1850,58
1.0,2,2025,81
1.0,1,2200,72
1.0,0,2500,23
1.0,3,3995,43
2.0,3,4000,21
1.0,1,3995,113
1.0,1,2325,147
1.0,3,3975,121
1.5,4,-4395,0
1.0,1,3175,61
2.0,3,10500,65
2.0,2,5400,105
1.0,2,3200,42
2.5,3,15000,219
1.0,0,1950,0
1.0,2,3500,57
1.0,3,2495,255
1.0,3,2200,60
1.0,1,2995,136
1.0,2,4200,6
1.0,2,2871,299
1.0,1,2400,0
2.0,2,7000,51
1.0,0,2595,60
1.0,2,3500,119
1.0,2,3370,83
2.0,2,4295,93
1.0,3,2199,33
1.0,1,3700,56
3.0,4,18500,92
1.0,0,2050,21
1.0,2,3100,176
1.0,1,3100,115
1.0,1,2700,106
1.0,1,2850,0
1.5,1,4240,238
2.0,1,4895,99
1.0,2,2695,71
2.0,2,5000,130
2.0,2,8257,0
1.0,2,3595,35
1.0,2,3450,34
